STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,YEAR,MONTH,DAY,TAVG,TMAX,TMIN
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/4/2004,2004,6,4,70,90,50
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/5/2004,2004,6,5,71,91,51
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/6/2004,2004,6,6,74,91,56
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/7/2004,2004,6,7,75,88,61
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/8/2004,2004,6,8,76,84,67
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/9/2004,2004,6,9,61,74,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/10/2004,2004,6,10,57,71,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/11/2004,2004,6,11,60,79,40
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/12/2004,2004,6,12,64,82,46
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/13/2004,2004,6,13,68,89,50
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/14/2004,2004,6,14,71,92,49
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/15/2004,2004,6,15,68,84,52
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/16/2004,2004,6,16,68,84,51
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/17/2004,2004,6,17,64,75,53
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/18/2004,2004,6,18,64,84,43
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/19/2004,2004,6,19,70,86,53
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/20/2004,2004,6,20,68,88,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/21/2004,2004,6,21,65,81,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/22/2004,2004,6,22,64,86,41
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/23/2004,2004,6,23,69,89,49
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/24/2004,2004,6,24,69,88,50
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/25/2004,2004,6,25,71,87,54
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/26/2004,2004,6,26,72,88,55
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/27/2004,2004,6,27,69,89,48
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/28/2004,2004,6,28,70,81,59
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/29/2004,2004,6,29,70,83,57
USW00093129,"CEDAR CITY AIRPORT, UT US",37.7086,-113.0944,1702.6,6/30/2004,2004,6,30,66,83,48
